COUNTRY,YEAR,QUARTER,UNIT,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Assets - Direct investment, Total financial assets/liabilities","Liabilities - Direct investment, Total financial assets/liabilities","Assets - Other investment, Debt instruments","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Assets - Portfolio investment, Debt securities","Assets - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Debt securities","Assets - Portfolio investment, Equity and investment fund shares","Liabilities - Portfolio investment, Equity and investment fund shares"
Netherlands Antilles,2004,1,US dollar,-7893854.74860335,55865.9217877095,-279329.608938547,-4785474.8603352,-38898324.0223464,4506145.25139665,52197206.7039106,58979329.6089385,1340782.12290503,57638547.4860335,1340782.12290503,6782122.90502793,0
Netherlands Antilles,2004,2,US dollar,-11832402.2346369,-497206.703910614,458100.558659218,-13474860.3351955,60862569.8324022,13932960.8938547,8938547.48603352,22290502.7932961,98374301.6759776,-76083798.8826816,98374301.6759776,13351955.3072626,0
Netherlands Antilles,2004,3,US dollar,-12089385.4748603,-22558659.2178771,1460893.8547486,17614525.1396648,26476536.3128492,-16153631.2849162,13955307.2625698,12229050.2793296,418994.413407821,11810055.8659218,418994.413407821,-1726256.98324022,0
Netherlands Antilles,2004,4,US dollar,-7256983.24022346,-2067039.10614525,20486033.5195531,22357541.8994413,-43788826.8156425,-1871508.37988827,5469273.74301676,648044.69273743,-6860335.19553073,7508379.88826816,-6860335.19553073,-4821229.05027933,0
Netherlands Antilles,2005,1,US dollar,-27932.9608938548,5452513.96648045,2139664.80446927,-4620111.73184357,3288826.81564246,6759776.53631285,-3100558.65921788,-6000000,731843.575418994,-6731843.57541899,731843.575418994,-2899441.34078212,0
Netherlands Antilles,2005,2,US dollar,-6156424.58100559,39106.1452513967,-4022346.36871508,-12480446.9273743,-41363128.4916201,8458100.55865922,23330726.2569832,21196648.0446927,793296.089385475,20403351.9553073,793296.089385475,-2134078.2122905,0
Netherlands Antilles,2005,3,US dollar,-10893854.7486034,33519.5530726257,-290502.793296089,-11983240.2234637,18586592.1787709,11692737.4301676,-6636871.50837989,273743.016759777,-1955307.26256983,2229050.27932961,-1955307.26256983,6910614.52513966,0
Netherlands Antilles,2005,4,US dollar,-2111731.84357542,78212.2905027933,68033519.5530726,71446927.3743017,-20971508.3798883,-3413407.82122905,9882681.56424581,10340782.122905,1983240.22346369,8357541.89944134,1983240.22346369,458100.558659218,0
Netherlands Antilles,2006,1,US dollar,-2871508.37988827,-55865.9217877095,49653631.2849162,-20754189.9441341,-82240223.4636872,70407821.2290503,-62698324.0223464,-61251396.6480447,1402234.63687151,-62653631.2849162,1402234.63687151,1446927.37430168,0
Netherlands Antilles,2006,2,US dollar,1374301.67597765,50279.3296089385,-2899441.34078213,1910614.52513966,-33658659.2178771,-4810055.86592179,8312849.16201118,12452513.9664805,-2631284.91620112,15083798.8826816,-2631284.91620112,4139664.80446927,0
Netherlands Antilles,2006,3,US dollar,-4966480.44692737,-100558.659217877,-804469.273743017,1402234.63687151,-8512290.5027933,-2206703.91061452,-10770949.7206704,-16413407.821229,-3804469.27374302,-12608938.547486,-3804469.27374302,-5642458.10055866,0
Netherlands Antilles,2006,4,US dollar,-50279.3296089385,-173184.357541899,10083798.8826816,-5016759.77653631,-10798882.6815642,15100558.6592179,-14631284.9162011,-2055865.92178771,-3899441.34078212,1843575.41899441,-3899441.34078212,12575418.9944134,0
Netherlands Antilles,2007,1,US dollar,-6329608.93854749,4631284.91620112,318435.754189944,77675977.6536313,-58731843.575419,-77357541.8994413,-24435754.1899441,-14497206.7039106,681564.245810056,-15178770.9497207,681564.245810056,9938547.48603352,0
Netherlands Antilles,2007,2,US dollar,-17497206.7039106,-22055865.9217877,-1234636.87150838,38849162.0111732,-118966480.446927,-40083798.8826816,2927374.30167598,19351955.3072626,4525139.66480447,14826815.6424581,4525139.66480447,16424581.0055866,0
Netherlands Antilles,2007,3,US dollar,-10469273.7430168,-2837988.82681564,-1117318.43575419,51240223.4636872,-66379888.2681564,-52357541.8994413,19547486.0335196,44474860.3351955,-3575418.99441341,48050279.3296089,-3575418.99441341,24927374.301676,0
Netherlands Antilles,2007,4,US dollar,17458100.5586592,-4508379.88826816,-2201117.31843575,65530726.2569832,-132988826.815642,-67731843.575419,-1754189.94413408,18597765.3631285,-12865921.7877095,31463687.150838,-12865921.7877095,20351955.3072626,0
Netherlands Antilles,2008,1,US dollar,-12832402.2346369,3363128.49162011,4022346.36871508,85251396.6480447,-179715083.798883,-81229050.2793296,11541899.4413408,12189944.1340782,-23139664.8044693,35329608.9385475,-23139664.8044693,648044.69273743,0
Netherlands Antilles,2008,2,US dollar,-4787709.4972067,3413407.82122905,2379888.26815642,65335195.5307263,-184720670.391061,-62955307.2625698,15044692.7374302,31787709.4972067,-1061452.51396648,32849162.0111732,-1061452.51396648,16743016.7597765,0
Netherlands Antilles,2008,3,US dollar,5508379.88826816,21547486.0335196,3955307.26256983,93106145.2513966,-117983240.223464,-89150837.9888268,34698324.0223464,31072625.698324,-3737430.16759777,34810055.8659218,-3737430.16759777,-3625698.32402235,0
Netherlands Antilles,2008,4,US dollar,-13871508.3798883,5882681.56424581,4698324.02234637,22279329.6089385,-198329608.938547,-17581005.5865922,-7888268.15642458,-27603351.9553073,4882681.56424581,-32486033.5195531,4882681.56424581,-19715083.7988827,0
Netherlands Antilles,2009,1,US dollar,-21474860.3351955,12061452.5139665,21061452.5139665,18430167.5977654,-116491620.111732,2631284.91620112,-21407821.2290503,-14988826.8156425,-15754189.9441341,765363.12849162,-15754189.9441341,6418994.41340782,0
Netherlands Antilles,2009,2,US dollar,-17402234.6368715,1223463.68715084,-15815642.4581006,39474860.3351955,-61765363.1284916,-55290502.7932961,5581005.58659218,3955307.26256983,-24888268.1564246,28843575.4189944,-24888268.1564246,-1625698.32402235,0
Netherlands Antilles,2009,3,US dollar,-279329.608938547,5491620.11173184,1335195.53072626,26346368.7150838,-82944134.0782123,-25011173.1843575,13787709.4972067,-18374301.6759777,-4782122.90502793,-13592178.7709497,-4782122.90502793,-32162011.1731844,0
Netherlands Antilles,2009,4,US dollar,-23530726.2569832,6245810.05586592,703910.61452514,32659217.877095,-209541899.441341,-31955307.2625698,46603351.9553073,68798882.6815642,-20743016.7597765,89541899.4413408,-20743016.7597765,22195530.726257,0
Netherlands Antilles,2010,1,US dollar,-14715083.7988827,3452513.96648045,13357541.8994413,20575418.9944134,-89385474.8603352,-7217877.09497207,2972067.03910615,-4670391.06145251,-5994413.40782123,1324022.34636872,-5994413.40782123,-7642458.10055866,0
Netherlands Antilles,2010,2,US dollar,3681564.24581006,-17513966.4804469,581005.586592179,28279329.6089385,-151212290.502793,-27698324.0223464,81597765.3631285,61782122.9050279,-4972067.03910615,66754189.9441341,-4972067.03910615,-19815642.4581006,0
Netherlands Antilles,2010,3,US dollar,18592178.7709497,3418994.41340782,3240223.46368715,88877094.972067,-295603351.955307,-85636871.5083799,60206703.9106145,100491620.111732,-4452513.96648045,104944134.078212,-4452513.96648045,40284916.2011173,0
Cyprus,2001,1,US dollar,0,0,42586642.42738762,136423612.3982059,-360137996.4439968,-93836969.97081828,-48814388.5838794,-61674031.33424241,48092962.25804926,-109766993.5922917,39834485.89076123,-12859642.75036308,8258476.367288094
Cyprus,2001,2,US dollar,0,0,64003802.50171651,149731955.7065443,317900683.3477692,-85728153.2048278,-10179579.80998123,-12861284.19065225,285520509.03248,-298381793.2231323,236491206.9161164,-2681704.380671024,49029302.11636428
Cyprus,2001,3,US dollar,0,0,54348971.06282882,232799027.6116717,1030108936.226901,-178450056.5488429,144421989.9456567,182468460.46134,51047724.05763678,131420736.4037032,42281858.88859576,38046470.51568324,8765865.169041008
Cyprus,2001,4,US dollar,0,0,88200298.13317809,425788278.2406741,490514335.189348,-337587980.107496,111841959.8763681,141305560.4710809,133039341.1499249,8266219.321155944,110193955.8124403,29463600.59471276,22845385.33748456
Cyprus,2002,1,US dollar,-166224753.9806028,460162482.8602221,14997476.20742922,52658058.20564444,-164245887.8617862,-37660581.99821522,250554894.73633,310377539.7128657,493498765.9387496,-183121226.225884,496695395.822992,59822644.97653566,-3196629.884242363
Cyprus,2002,2,US dollar,-912513023.6323564,-1181245089.63067,18297635.82225965,92805009.14282589,-937781148.1112046,-74507373.32056622,251727730.6572018,280015316.5517611,28128666.87267975,251886649.6790814,28764342.96019794,28287585.8945593,-635676.0875181865
Cyprus,2002,3,US dollar,361515819.3981994,-61108497.88122973,38476686.68012765,392365910.4960778,380173596.0622163,-353889223.8159501,44504788.3728844,21054188.34563377,-12666747.45997479,33720935.80560856,-12666747.45997479,-23450600.02725062,0
Cyprus,2002,4,US dollar,-662134768.6285475,224031874.7378722,476282023.2769467,565620748.2874318,-663707535.2998742,-89338725.01048511,4019292.604501608,517789738.5712289,43687963.09240878,474101775.4788201,43687963.09240878,513770445.9667272,0
Cyprus,2003,1,US dollar,260482091.6711962,490438938.2246739,71512263.19347344,199363113.8858045,238466914.8893266,-127850850.6923311,309877488.3162312,149111197.3629148,-34965280.77120459,184076478.1341194,-32005257.00221373,-160766290.9533164,-2960023.768990865
Cyprus,2003,2,US dollar,305905612.2625742,446676336.4895993,62552768.79868466,132470959.6731516,272839961.3795778,-69918190.87446696,371263448.5108358,362755327.8157958,18176439.66667634,344578888.1491195,17789706.90781088,-8508120.695039988,386732.758865454
Cyprus,2003,3,US dollar,569026526.9262431,-163374350.3421839,60589506.87439335,98493653.93357824,525447234.884321,-37904147.0591849,35132204.5976729,34172308.29719004,282209512.3419627,-248037204.0447726,276258155.2789689,-959896.3004828662,5951357.062993771
Cyprus,2003,4,US dollar,1346921267.993365,816784783.4324944,395026390.7465969,477819790.4985036,1320251575.41369,-82793399.75190677,-33184426.64493933,-24837423.62381962,537058389.5052145,-561895813.129034,540519341.977386,8347003.021119708,-3460952.472171586
Cyprus,2004,1,US dollar,525933831.3767343,-68943436.4994664,23225494.13020277,130426322.3052295,644183564.5677695,-107200828.1750267,243543223.0522946,253361792.9562433,969050160.0853788,-715688367.1291355,970117395.9445035,9818569.903948773,-1067235.859124867
Cyprus,2004,2,US dollar,562510158.71949,607568580.3579569,67221642.85611407,118648144.4777371,617855891.2343191,-51426501.62162307,722374969.73816,738628920.9228123,792534429.9149508,-53905508.9921384,789859729.0870966,16253951.18465242,2674700.827854195
Cyprus,2004,3,US dollar,431436122.5115558,870681998.7084967,156965030.9913155,151309144.0500323,384366525.9753146,5655886.941283216,546260609.1291126,583620782.1646045,339829822.5262254,243790959.6383791,339407673.6783667,37360173.03549186,422148.8478586651
Cyprus,2004,4,US dollar,1559067473.660614,1015915713.965479,464306852.7236046,718458197.7135171,1487110513.337817,-254151344.9899126,225958305.3127102,236942389.5987447,877605917.9556153,-640663528.3568707,893521631.921094,10984084.28603452,-15915713.96547859
Cyprus,2005,1,US dollar,2060953666.216824,1470985155.195682,74235852.45164193,183698090.4183536,1964912280.701754,-109462237.9667117,298245614.0350877,295096716.1493477,997076023.3918128,-701979307.2424651,988304093.5672516,-3148897.885739991,8771929.824561404
Cyprus,2005,2,US dollar,564116169.0109373,2612656.90008925,59897199.48414222,45919874.78998566,412364347.39742,13977324.69415656,435878259.4982233,376875757.8378744,848678049.7123249,-471802291.8744505,852814756.4707994,-59002501.6603489,-4136706.758474646
Cyprus,2005,3,US dollar,2106296979.151892,1505743866.11828,82928398.80867957,165480901.9997162,1852715926.81889,-82552503.19103667,379520635.3708691,471847964.8276837,369947525.173734,101900439.6539497,366969224.2235141,92327329.45681456,2978300.950219825
Cyprus,2005,4,US dollar,3075597394.128291,4634129523.807566,330559018.9912731,766874643.83013165,2924036001.711696,-436315624.8388586,488272338.0862968,476454281.495673,-649163775.1797007,1125618056.675374,-654761801.9857856,-11818056.59062374,5598026.806084931
Cyprus,2006,1,US dollar,122634756.9230731,662468147.6922868,129195225.8794298,80044594.34452671,25468536.23906381,49150631.53490307,1194942805.005587,1199873014.393168,873729201.5177078,326143812.8754605,863252504.6153574,4930209.387581383,10476696.90235044
Cyprus,2006,2,US dollar,-191253019.3548393,-369923603.2258076,67009983.48570504,212938924.922391,-311213908.9283235,-145928941.4366859,55426033.46087436,41882062.09800497,400616219.948169,-358734157.850164,376108081.6510463,-13543971.3628694,24508138.29712266
Cyprus,2006,3,US dollar,3819067878.461468,4239585863.076845,375387926.9687177,238640307.9571356,3754838543.84501,136747619.0115821,1093404174.722146,1103855049.511517,514009175.329426,589845874.1820908,512267363.0769137,10450874.78937058,1741812.252512276
Cyprus,2006,4,US dollar,106961573.0158771,704915426.9841542,326193547.9559031,1340274100.004225,90667780.24932572,-1014080552.048322,846516392.016182,812827875.4972061,1221908553.410368,-409080677.9131619,1212660725.396872,-33688516.51897591,9247828.013495596
Cyprus,2007,1,US dollar,1142830937.5,1811229765.624999,125930247.3860156,203278620.5603124,1324348999.36746,-77348373.17429684,1719014822.46621,1797837092.381093,677399619.1137106,1120437473.267382,737859882.8124996,78822269.91488278,-60460263.69878903
Cyprus,2007,2,US dollar,4567493948.387031,4799373806.451544,267266487.7705897,244484198.6941803,4656135049.993301,22782289.07640935,723618382.5626057,546023795.3889534,1240341255.342466,-694317459.9535125,1256465277.419337,-177594587.1736523,-16124022.07687074
Cyprus,2007,3,US dollar,3529367293.846076,5157354932.307579,312969999.6727823,400782570.313962,3639222178.281432,-87812570.6411796,-833128148.6921586,-913641451.9762644,-2949438523.875097,2035797071.898832,-2956480504.61532,-80513303.28410593,7041980.740222922
Cyprus,2007,4,US dollar,4358860907.812498,3473761534.374998,556465681.6189404,1446090181.37454,4341332753.281248,-889624499.7555996,-2295172071.288221,-2022342526.030513,-56579723.94062497,-1965762802.089888,-127561506.7531249,272829545.2577077,70981782.81249996
Cyprus,2008,2,US dollar,-406602824.202493,733095801.2670573,2322106707.609086,1399079688.80505,-1626163302.636797,923027018.8040355,2083199955.385161,1624169579.393136,168674008.2707999,1455495571.122336,0,-459030375.9920247,168674008.2707999
Cyprus,2008,3,US dollar,5919203897.516601,9724627636.026667,4757374764.414099,1875475127.842817,5360526761.409997,2881899636.571282,6915272414.1349,5905525350.260195,1853552781.077558,4051972569.182638,3357780955.681758,-1009747063.874705,-1504228174.6042
Cyprus,2008,4,US dollar,5325582409.009243,15067959321.69162,4686767904.472295,3809166890.859911,5019074142.2570925,877601013.6123843,8205438522.86325,6758998965.010111,-4632589479.259145,11391588444.26926,-3783784350.337637,-1446439557.853139,-848805128.9215086
Cyprus,2009,1,US dollar,9125536928.52918,14728182608.31654,909208337.4190866,1139314780.668446,9414411720.118773,-230106443.2493596,7946783739.321192,7875407463.162815,-740746324.522973,8616153787.685787,-526401168.3650723,-71376276.15837681,-214345156.1579006
Cyprus,2009,2,US dollar,-373595736.3458438,NA,NA,NA,1189347678.881328,1283283089.52862,5279776353.478093,5213232491.551176,3088234596.004514,2124997895.546662,2472184206.8324,-66543861.92691679,616050389.1721135
Cyprus,2009,3,US dollar,-2271748732.984079,2736122203.493925,1428219270.087464,1587966134.232107,-2305336130.501122,-159746864.1446432,1334422777.757426,1471946940.263885,887567930.2982712,584379009.9656143,321553916.3863534,137524162.5064593,566014013.9119178
Cyprus,2010,1,US dollar,1874169452.326043,4227044225.702145,8050113223.274346,5941408740.488712,1703797813.374858,2108704482.785634,2616173912.722611,2944261227.111631,330667261.986712,2613593965.124919,416130827.1745925,328087314.3890201,-85463565.18788047
Cyprus,2010,2,US dollar,694121907.8850336,8035484936.249516,4627188123.786486,8398376150.716673,976698004.0315108,-3771188026.930188,9055662710.764168,9528954512.274328,-457486523.1646094,9986441035.438936,-380656577.1150815,473291801.5101582,-76829946.04952791
Cyprus,2010,3,US dollar,-13014370152.4992,-22696548435.74545,7967112860.812228,6447698862.106337,-11841092124.20562,1519413998.705891,NA,NA,-2136327398.266181,-10529425283.45682,-2197455472.73522,62152445.11879208,61128074.46903992
Cyprus,2012,4,US dollar,-1221452761.037171,-2015644876.612164,9777064709.091549,8588716176.94927,-1841526733.437014,1188348532.142275,-3760152472.322997,-3656027640.02456,-757289048.8807502,-2898738591.143809,-116117734.1696212,104124832.2984375,-641171314.711129
Cyprus,2014,2,US dollar,1152258646.12583,NA,14477943145.29159,11318459913.39325,788203200.62856,3159483231.898346,-10079226.2304228,-1206964273.451646,944050430.9692378,-2151014704.420884,884439393.8751152,-1196885047.221224,59611037.09412266
Cyprus,2014,3,US dollar,-2850807877.040014,NA,14302520377.70434,13607464031.31133,-991498584.2307676,695056346.3930093,179917599.3397403,372126185.91151,570836642.9259971,-198710457.0144871,-796134955.3441042,192208586.5717697,NA
Cyprus,2015,2,US dollar,-1016292458.909556,-1512338304.323255,11216260411.28517,8184799928.563794,538144568.4686353,3031460482.721379,-264725398.0765786,-511550669.7429287,2120024387.748708,-2631575057.491637,1322244690.508717,-246825271.6663501,NA
Cyprus,2016,4,US dollar,1527298267.219389,NA,-4906819362.312992,-664730715.3636833,900892260.8406703,-4242088646.949309,1442317638.787408,1699607645.498503,-767418682.2550102,2467026327.753513,-1064070107.906154,257290006.7110957,296651425.6511438
